,Company,Cumulative Diff,Std Dev Diff
418,NUE,38.20044594028526,2.9806679807834993
183,DISCA,38.09008410345158,1.20067444772357
121,CERN,38.038467728205845,1.5883890891599894
118,CNC,37.90649326347851,2.2710482076135134
412,JWN,37.80786302757888,1.160926793527343
207,ENDP,37.80090937031669,2.5586666805440466
106,COF,37.76123831933696,1.1990246124231547
198,ETN,37.75856042731338,1.2198631168409237
519,SYK,37.70319880626009,1.7373246465370888
359,MAN,37.50821424185115,4.130283506181814
42,AME,37.43393667800462,2.1662650358677458
330,KSS,37.259349813994,1.2404310952571882
168,DHR,37.25827284629584,1.4320908398124865
344,LBTYK,37.20981193186965,3.5513172105546316
555,TSN,37.17936414423195,1.2558468941402068
543,TMO,37.12716309397969,1.3968950083770346
173,DAL,37.10861760695024,1.3178420640426258
570,MTN,37.09016622671597,1.5268342511298585
92,BSX,37.08440445975153,1.2420121409854987
459,PEG,36.98109745311104,1.2549289318070576
58,ADM,36.957066275817766,1.3426447157273496
441,PEP,36.94850713207556,1.108234795284551
534,TEL,36.668210478803616,1.4019551387331062
482,ROK,36.384245189942675,1.2517698070429237
357,M,36.25208644899885,1.1671943155483575
522,SYMC,36.18838404785118,1.3475870548683833
318,JCI,36.08374743267012,1.2509605750999613
445,PSX,35.81907114874819,2.388846085109256
594,WM,35.721104128263356,2.285646120204461
246,FTNT,35.6485233806792,1.805251664178163
236,FISV,35.54563688139613,1.3402466270025666
206,EMR,35.45634599500948,1.7326362935061965
6,ADBE,35.24651489834738,1.7699683341794339
528,DATA,35.142114837688474,1.425737820197018
351,LOW,35.09019310195527,4.921705262729081
315,JEC,35.05002576150967,2.658146205197256
280,HPE,34.98997757241631,1.2929290612138649
66,ADSK,34.958419181882405,1.133456195884309
307,ISRG,34.9077615948099,2.511316133133409
478,RNR,34.77718910367473,3.3453050053576403
590,WBA,34.72137027576937,1.2799247120847375
189,DOV,34.363024154079746,1.9553252302754462
306,INTU,34.35228662331063,2.2475440689252864
512,SQ,34.29803752351052,1.5830459339344072
125,LNG,34.279711296339066,1.5603208144153824
235,FE,34.202631146465635,2.01876432792926
61,ASH,34.1893687108692,3.645343353635756
447,PXD,34.119082320900574,2.3798760553115166
492,SLB,34.046434037285,1.1108775558863657
226,FAST,34.03049299700715,1.144047094879915
525,SYY,33.84425803795765,2.480452982815325
345,LPT,33.83873780541786,3.708715080312983
442,PRGO,33.81475639370519,1.9860954408732
231,FITB,33.78428310532523,2.454719874859141
160,COTY,33.70307683280738,2.0431410886318075
434,PH,33.64080998291554,1.609493937103685
46,ADI,33.59551936265665,1.5582861716777925
621,ZION,33.46421949677891,1.3087801424430532
476,RF,33.33161737620776,4.159674348047008
20,ALKS,33.305220428370006,2.8840390982648705
619,Z,33.27574983416793,1.9894412166122624
187,D,33.26580750341577,1.0510925116380754
50,ANTM,33.122155318153595,2.43021399740344
350,L,33.05004522275536,2.929584684254319
1,ABT,32.98187210074114,1.3569679019223129
283,HOLX,32.966729316424484,1.9796417185777835
35,AXP,32.919671883320355,1.0138761665795217
327,KMI,32.858141850256445,2.035201255678985
3,ACN,32.82329224881745,1.0650520788004638
366,MRVL,32.77887762150932,1.1789000775575955
302,IBM,32.62227624954481,1.074284266979448
228,FDX,32.57380595859083,1.0601394500937
233,FDC,32.564921877456676,3.849514771694266
191,DUK,32.47107541283341,1.1032744898375937
353,LYB,32.44290241251991,1.9161774801037141
103,CDNS,32.31097080464882,2.1751610726700665
551,TRV,32.04090720879595,2.7433926223889253
172,DVMT,31.84489628679059,1.2317686419434408
255,GRMN,31.670834091549786,1.0492071368121871
539,TSRO,31.66945931689001,1.1092586310966839
78,BLL,31.488391093197375,1.5935876494576429
153,STZ,31.41557600818619,1.9039187698418751
290,HBAN,31.404855664388183,3.1266185247912435
257,GE,31.268215195396195,1.1332032092457531
286,HRL,31.230823200619145,1.2383121055350361
116,CE,31.11155549030074,1.6230451272584496
541,TXN,31.080417372519197,1.0488734046669095
294,INFO,30.939461772246865,5.171959435195447
417,NUAN,30.765687702690897,1.721817075140061
67,ALV,30.764313530577112,2.335876930463329
48,ANSS,30.703117216786094,1.8327253710078204
197,EMN,30.572943221644053,1.2070866477829083
199,EV,30.388986231258343,2.6766319356609674
24,ADS,30.385741319934567,2.1419662464821574
392,MOS,30.274511300447394,1.0639298171985232
317,JNJ,30.20617512516936,1.0331861469669859
271,HAS,30.159291280594978,1.0069091495482865
604,WRK,30.120289959641493,2.0329500861278924
161,CREE,29.931316934374003,2.2230223509507274
256,IT,29.907812481545676,1.0503649589615698
158,CSGP,29.830723373657055,1.7948921872068058
488,SABR,29.826662690859088,2.33606784610145
140,CME,29.763698499977423,1.0660661877497932
218,RE,29.63585001013917,2.2507628825728196
86,BBY,29.561547795036002,1.1008252160882686
617,YUM,29.446908582896107,0.9777492503648579
405,NEM,29.33085906086133,1.5164947078272584
150,CXO,29.248733639201966,2.3457883210469967
53,AAPL,29.067248007682927,1.0787001808119339
219,ES,29.005707380613632,1.8208580100101592
33,AAL,28.994720198429246,0.9804677755843553
454,PFG,28.928983302319736,2.2720000636601365
503,SWKS,28.830805650356456,1.725034590672324
59,ANET,28.651844265350164,1.5631404562054905
214,EQIX,28.631003659577612,2.360246828596711
582,V,28.630264714322614,0.915152585707443
562,UAL,28.52882913064551,0.8896205639006564
443,PFE,28.463506566598685,0.9241462711401804
422,OXY,28.295866644359915,0.9709539867376806
341,LEN,28.25080119092102,2.1280579161900217
326,KIM,28.172818748005795,2.9152387331959195
440,PBCT,28.072738457273303,2.8614435194198884
622,ZTS,27.978625784124873,2.1949190933546863
88,BMRN,27.96571701561188,2.1975046970955354
68,ADP,27.80604610882548,3.616295887706994
260,GPC,27.797756280874868,3.289236106231737
385,MIDD,27.794660548868478,1.7774375678779104
510,S,27.740817628814327,1.661360222932194
234,FRC,27.62671283581994,2.8426411303666432
607,WMB,27.600361077603303,2.1386071923159715
499,SHW,27.522418836184638,1.2394948289998262
324,KEY,27.476953169143002,2.9957545213031818
285,HON,27.44307620087354,1.123480281491587
134,CSCO,27.406129672892362,0.98546558454816
251,FCX,27.222620207169093,2.3011098726588055
414,NTRS,27.15241223422437,3.943025969050363
239,FLIR,26.95834758066968,2.1521423986264505
578,VZ,26.894802703619042,0.9013827425318784
136,C,26.80117465023458,0.918982787914705
166,CVS,26.746883353669837,4.027185127830285
615,XL,26.66280311492572,4.260667016582628
340,LDOS,26.43755591136024,2.2786251047715815
426,OMC,26.422045460746716,1.8967636975472277
262,GILD,26.408273956718897,0.9666191699208349
368,MA,26.33945673595336,0.8852316161601695
85,BRK/B,26.240300961695294,0.866986131812473
313,SJM,26.175333599408717,2.275148958047194
96,BR,26.108793414991506,1.6199559846850473
449,PNC,26.0424637902542,0.8499514002050386
177,DXCM,26.024956623726602,2.1797437256528034
332,KR,25.993789634203644,0.8363635297864288
592,DIS,25.58381416847517,0.8059409772252293
132,CINF,25.50637536134622,5.165922161293003
377,MELI,25.463412929740972,1.7633368415860726
320,JPM,24.901891627607377,0.7957872389303247
598,WFC,24.777262978436514,0.8677157314972802
504,SLG,24.747696335265637,2.5189372626068156
609,WDAY,24.502014977733886,2.2970707517148017
334,LH,24.372390594275462,1.519358772014039
573,VEEV,24.34107893324819,2.2557084448910873
264,GS,24.21721789422615,0.8017191472911879
127,CVX,24.162068915833466,0.8151854438455186
515,SBUX,24.115722962001435,0.7853849024169266
581,VIAB,24.110475985017477,0.8663406004235612
557,UDR,24.06947843795829,3.4054319671117828
393,MSI,24.019252986747507,0.7758976177754792
508,SWN,23.95267938108522,2.372220206328908
396,NBR,23.949341030343394,1.9575030686865968
390,MCO,23.925924349125637,0.7932625603495486
229,FNF,23.81986229588949,2.522843320890759
427,OKE,23.779892847281204,3.085288876167766
425,ODFL,23.7768601688475,2.6002847276298793
572,VAR,23.709054853330205,1.7721439012694953
374,MDU,23.682298407226927,4.110254671993121
163,CCK,23.418683189354336,1.4522310360766422
217,EL,23.334659935921863,1.921994523970002
244,F,23.32502161792553,0.8505997731199312
261,GNW,23.195558387530014,3.0575229571774565
559,ULTA,23.12762573781094,3.847764928770414
463,QRVO,22.977524892316143,1.7522844699543005
530,TPR,22.973175197798188,2.2165837156663213
464,QCOM,22.913573423100342,0.7118416250671806
149,CAG,22.910596383547283,1.8603435066026657
89,BLK,22.9089451675656,0.8273056570616298
410,NI,22.845791594103574,3.572966161282036
471,RLGY,22.80568867156023,0.7723662986458221
428,ORCL,22.761061803292183,0.8025666454927988
154,CLR,22.725639605776244,1.5910781472388245
224,XOM,22.577509675307116,0.7635680230636639
460,PHM,22.55785730896619,3.3091752547475117
348,LYV,22.55669855827752,0.8165366167298919
370,MXIM,22.546044482423387,2.533657421481852
268,HBI,22.22918933823922,2.306938780024673
131,XEC,22.115215852448976,3.042903483517742
104,CPT,22.0676025570745,3.105579284263429
30,AMZN,21.896946136534385,0.8072704268451862
277,HLF,21.88694631862128,2.512112959705939
538,TDC,21.780251643295532,1.587731136606351
376,MDT,21.736523476109017,0.6460582288611872
75,AXTA,21.729351883562572,2.1433802363630137
593,WCN,21.705371072247583,2.679329143925062
605,WY,21.642853786591534,1.6874674329481008
432,PKG,21.587812823797762,1.7089171027510077
111,CBOE,21.499414273780665,2.0453228913886714
301,ICE,21.43279579949412,0.6635089096180311
507,LUV,21.258117793241336,0.6706579457492546
552,TRMB,21.23453230531781,1.3319487368434804
371,MKC,21.014491670718037,1.5802098957724244
146,CMCSA,21.0009198693268,0.6980861845811843
74,AVP,20.81943444136761,1.5390674399603106
282,HFC,20.765302157691078,4.0007055727354714
356,MIC,20.63705107381198,1.8285079422222317
157,GLW,20.574052923939032,1.6687396924205813
26,ALL,20.39108189320879,0.6264947992428377
435,PE,20.32752365398622,1.0447232483024071
342,LII,20.074573736149294,2.39713839563568
518,SRCL,19.959528449125262,3.382241882337793
408,NLSN,19.94984334991416,1.7949143889477468
230,FIS,19.900124696983454,3.1808775229828745
564,URI,19.814561276717733,3.121892986598536
483,ROL,19.399840631191132,3.0867629339346148
509,SPLK,19.331961807894647,1.9836124116060638
397,NDAQ,19.27648295486583,0.677860041633503
423,OII,19.275198102334514,2.1935752752794064
372,MCD,19.247201382616954,0.6454234385326492
484,ROP,19.23929839858407,2.973657497153343
574,VTR,19.062020175228618,2.404365563187791
495,SGEN,18.949464328532205,2.7598018594987503
4,ATVI,18.92402760588834,0.6381028586414352
514,SWK,18.65716450724337,2.870327157751181
312,JBHT,18.563954808380988,2.49197658026835
159,COST,18.514960944896156,0.6706211318897943
222,ESRX,18.28294418570789,0.663543011342637
419,NVDA,18.069346974180156,0.6441927325712037
38,AMT,18.003629337953747,1.510494865192115
591,WMT,17.56723355518983,0.6302587658288021
500,SBNY,17.376275405304725,3.0035692163631316
311,IRM,17.28706318810793,2.5992753596006106
391,MS,17.248058456757235,0.5603749403769861
71,AVB,16.95790744214948,3.0160464019042434
148,COMM,16.92495291209337,2.1786104670761794
44,APH,16.879915431825594,1.6396051413332076
300,INTC,16.762389130692338,0.5661290887877719
5,AYI,16.3634105403817,2.2397662554220443
380,MTD,16.25354254000882,3.6540381897634524
501,SIG,16.0645692841833,4.370674636319587
329,KNX,16.05244949076067,2.9967463707339443
474,REG,15.947087144666462,1.6678290586337068
403,NWL,15.792584665934111,1.9395821086969578
143,CGNX,15.78834437806821,1.7486185915188928
293,IDXX,15.451614772078795,3.1558624184663335
195,ETFC,14.29871054991796,2.6616611980158353
603,WLK,14.107302012252608,2.687873212772349
39,AWK,14.082890609321137,2.341705589323558
175,XRAY,13.922289375966061,1.7197582099058524
36,AFG,13.908181863375617,1.6852558045673571
303,IFF,13.848021026084664,2.961411663456908
401,NFLX,13.776314075849324,0.5446530373300276
618,ZAYO,13.441187973596586,1.6933592573548282
384,MSFT,12.565075923885352,0.4582139302201809
287,HST,12.479445292116381,1.4384802085581028
473,RHT,12.475668580061896,0.3982885174751683
481,RHI,12.465358702443435,2.449645334533798
585,VMC,12.380635652636172,2.1616295379941133
453,PX,11.977689366290146,2.901214113804936
135,CIT,11.713617498204687,2.5714067879840985
49,AR,11.711438951545466,5.119448668052982
400,NTAP,11.51377074839634,2.0591446235876267
40,AMP,11.51249244681767,2.669854119579917
381,MGM,11.389544382152387,1.8038471872994557
155,COO,11.37192160903551,1.7515546371294919
565,UTHR,11.259834536071333,4.061468433997565
95,BRX,11.001982959535772,2.105536560581573
328,KLAC,10.953802368504743,2.0118993540182317
537,TFX,10.8867044474704,2.3947811344114527
367,MAS,10.747884749966795,1.8343018717723372
436,PDCO,10.705039544366919,2.3696314154347937
536,TGNA,10.687537757603915,1.1693600311955636
192,DRE,10.49175420474456,1.9934794727464382
553,TRIP,10.31937084840912,3.6948407337948117
69,AN,10.122508162301056,2.5897722645588312
215,EQR,10.095468072850759,1.6549439352775217
210,EVHC,10.039837391711961,1.9805740850737827
32,AEE,10.032193740813613,1.4253321903116423
178,DO,9.962235696118457,1.8762484430533062
170,DVA,9.832015806322396,2.3193214641265887
554,TWTR,9.8022528720071,0.36181462424607014
395,MYL,9.573586193057437,4.477250907980682
529,TTWO,9.54016799188878,2.870753221526037
599,WELL,9.514582505876875,2.6493780381177143
568,UNM,9.502764301268567,1.893769234623368
477,RGA,9.469009681931343,1.7030845753252826
27,ALLY,9.305120598679078,1.7424356963994276
546,TOL,9.23593659623199,2.0838277378836745
202,EPC,9.103314550857657,1.7568159528189475
558,UGI,9.080992214833357,2.956277853257272
29,GOOGL,8.796597506673892,0.29007949945469297
446,PNW,8.769797613358868,1.7781964585678292
584,VOYA,8.733875881355461,1.8958029825303198
299,INGR,8.374489030454065,1.7830824541809291
274,HDS,8.22325557070189,3.2007234840868093
355,MAC,8.19594656286239,1.890135261986677
470,RYN,8.137864137009702,2.7201114416715995
608,WLTW,7.950342083225655,1.2876359382153835
238,FLEX,7.896090247616419,5.583378958950535
266,HRB,7.5046300701446675,2.848716645402292
526,TMUS,7.315246197214819,1.8519716304001022
421,ORLY,6.851319953224869,1.8408952455967567
21,Y,6.778743926617221,2.8581686172621303
362,MKL,6.7299653354810935,0.9712732700514227
258,GIS,6.653724312709372,1.4975309388708233
245,FWONK,6.608093109900542,1.9428068621537582
225,FB,6.545025554498191,0.23606050499700754
62,AIZ,6.3291881206705956,4.475411839531518
156,CLB,6.257875114227143,1.1849040963795285
490,SBAC,6.190518167808671,3.7855971283353895
465,PWR,5.921359690031085,2.3037392626227136
55,APTV,5.793461391310711,1.2736389118492448
461,PVH,5.621215530345544,3.974799620018469
73,AVT,5.571468984528014,2.5671585994750195
310,IQV,5.282716543548323,1.381058237143038
375,MD,5.24707899407444,3.710245138131525
358,MNK,5.227351771903384,2.869854766854069
64,ATH,5.165744888471921,1.2455165100009995
100,CHRW,4.730817343648654,1.9639803585470796
51,AON,4.4436596702885085,1.8535717092608293
587,WRB,4.3800959960544645,0.09102793120117396
448,PAGP,4.3011053580998855,1.6226774211592145
130,CHD,4.285400076334398,
212,EQT,3.6166644336411973,2.051688824139726
196,EWBC,3.5775690440093433,
272,HCA,3.455067367953749,
439,PNR,3.2665292411055122,
343,LBRDK,3.246345706312614,2.2955130630094818
211,EOG,3.01457368276329,
190,DTE,2.36061127627393,
586,GWW,2.265860835041102,1.008991275983639
420,NVR,1.8678100431174447,
542,CC,1.80269945586884,
249,FOSL,1.6797299863302384,
76,AXS,1.533347223415353,0.527548503978507
237,FLT,1.2075297371898148,0.18404011067974832
589,WBC,1.1679426731467852,
22,ALLE,1.1142580237376882,
389,MNST,0.857321262207981,0.1554136853172783
531,TRGP,0.44162624959234076,
174,DNR,0.4280619631672906,0.21903224334356192
399,NAVI,0.3500436867150194,
575,VER,0.234375,
404,NFX,0.2044202912775812,
112,CBRE,0.01807539769050015,
82,BBT,0.0,
9,AES,0.0,
455,PG,0.0,
15,APD,0.0,
19,ALGN,0.0,
11,AMG,0.0,
63,T,0.0,
80,BK,0.0,
31,UHAL,0.0,
597,WEC,0.0,
47,ANDV,0.0,
462,QEP,0.0,
430,OI,0.0,
424,OGE,0.0,
84,BBBY,0.0,
444,PCG,0.0,
560,UAA,0.0,
93,BHF,0.0,
97,GGP,0.0,
252,AJG,0.0,
523,SYF,0.0,
521,SIVB,0.0,
273,HCP,0.0,
516,STT,0.0,
275,HP,0.0,
513,SSNC,0.0,
291,IAC,0.0,
511,SPXC,0.0,
292,IEX,0.0,
491,SCG,0.0,
505,SNA,0.0,
309,IPGP,0.0,
314,JKHY,0.0,
349,LKQ,0.0,
346,LLY,0.0,
496,SEIC,0.0,
248,FBHS,0.0,
242,FMC,0.0,
227,FRT,0.0,
339,LEG,0.0,
114,CDK,0.0,
115,CDW,0.0,
468,RRC,0.0,
141,CMS,0.0,
416,NRG,0.0,
145,CL,0.0,
567,UHS,0.0,
180,DKS,0.0,
487,SPGI,0.0,
556,USB,0.0,
188,DPZ,0.0,
548,TSS,0.0,
547,TMK,0.0,
545,TJX,0.0,
208,EGN,0.0,
452,PPL,0.0,
0,AOS,0.0,
