,Date,AAPL,AMZN,GOOG,SPY,TSLA,AAPLReturns,AMZNReturns,GOOGReturns,SPYReturns,TSLAReturns,AAPLStd Dev,AMZNStd Dev,GOOGStd Dev,SPYStd Dev,TSLAStd Dev,AAPLMomentum,AMZNMomentum,GOOGMomentum,SPYMomentum,TSLAMomentum,AAPLDifferences,AMZNDifferences,GOOGDifferences,SPYDifferences,TSLADifferences
17,2017-01-27,28.618762969970703,41.78850173950195,823.3099975585938,208.0137939453125,50.59000015258789,8.204892768848282e-05,-0.004027854767751027,-0.010623116741110716,-0.0015697432770669373,0.0017425300608906458,0.24614085510080352,0.7151147834667144,11.256177385604383,1.1013654947981153,1.9543850036653054,0.6336269378662145,1.1065025329589844,16.95001220703125,2.2167205810546875,4.672000885009766,0.0023479461669921875,-0.16899871826171875,-8.84002685546875,-0.3270416259765341,0.08800125122070312
18,2017-01-30,28.543664932250977,41.51900100708008,802.3200073242188,206.72378540039065,50.1259994506836,-0.002624083989881898,-0.0064491599651470555,-0.02549463786012285,-0.006201552889617434,-0.009171786924387915,0.2502922512235176,0.692533263317149,11.50871178708138,1.0862505832513272,1.9094452580459567,0.6078052520751953,0.6620025634765554,-5.55999755859375,0.4542999267578409,2.576000213623054,-0.07509803771972656,-0.269500732421875,-20.989990234375,-1.2900085449218466,-0.46400070190428977
19,2017-01-31,28.47796058654785,41.17399978637695,796.7899780273438,206.70559692382807,50.38600158691406,-0.002301888908066818,-0.008309477885662386,-0.006892548168302537,-8.79844403359753e-05,0.005186971613129865,0.24406779294044967,0.6231129241959144,12.127560433441971,1.0656643974005409,1.79994064380326,0.3168144226074219,0.6879997253417898,-7.82000732421875,1.1628875732421022,3.270000457763672,-0.065704345703125,-0.345001220703125,-5.530029296875,-0.018188476562585265,0.26000213623046164
20,2017-02-01,30.21456527709961,41.61750030517578,795.6950073242188,206.787353515625,49.84799957275391,0.06098065503230177,0.010771373223389613,-0.0013742275045124375,0.00039552190658409536,-0.01067760880434454,0.568453545416121,0.5717175963914551,12.890004267404834,1.065111257293949,1.5913544510303295,2.055765151977539,1.243499755859375,-10.375,0.7903900146484375,2.1759986877441477,1.7366046905517578,0.4435005187988281,-1.094970703125,0.08175659179693184,-0.5380020141601491
21,2017-02-02,30.16293334960937,41.997501373291016,798.530029296875,206.9235992431641,50.310001373291016,-0.001708842308890346,0.009130799911785559,0.003562950560906497,0.0006588687616662092,0.009268211452754471,0.7178233560728471,0.6076652247247077,13.294467356422302,1.0434011674552965,1.2971805508171939,2.0534172058105433,1.545501708984375,-3.64495849609375,1.6897583007812784,1.5580024719238281,-0.05163192749023793,0.3800010681152344,2.83502197265625,0.13624572753909092,0.46200180053710227
22,2017-02-03,30.292007446289062,40.5099983215332,801.489990234375,208.34991455078125,50.26599884033203,0.0042792289192710165,-0.03541884643413129,0.003706762211693304,0.006892956206222989,-0.0008746279419173941,0.8239555279446663,0.6284538253776257,13.516083982243186,1.1275411536417186,1.175968614329413,2.130861282348633,0.09349822998046875,-3.530029296875,2.362060546875,1.3199996948242188,0.12907409667969105,-1.4875030517578125,2.9599609375,1.426315307617159,-0.044002532958984375
23,2017-02-06,30.57596015930176,40.38199996948242,801.3400268554688,207.97740173339844,51.55400085449219,0.009373849307154014,-0.003159673101806648,-0.0001871057414732924,-0.0017879192232258534,0.025623722672883487,0.9369636819696644,0.6374874332232413,13.65326839707467,1.1040093647039764,1.0050669377817938,2.396041870117191,-0.5120010375976562,-17.969970703125,2.5255279541015625,1.7700004577636648,0.28395271301269887,-0.12799835205078125,-0.14996337890625,-0.3725128173828125,1.2880020141601562
24,2017-02-07,30.866958618164062,40.625,806.969970703125,207.98655700683597,51.49599838256836,0.009517230443334856,0.006017533324283564,0.0070256615905592845,4.402052031249326e-05,-0.0011250818745869307,1.0416213997290427,0.617346343670387,13.634092256316361,1.0947518489002044,0.8135609249162792,2.712854385375973,-0.49700164794921875,-16.9000244140625,1.2174072265625284,0.5739974975585938,0.29099845886230113,0.24300003051757812,5.62994384765625,0.009155273437528422,-0.058002471923828125
25,2017-02-08,30.98664665222168,40.98550033569336,808.3800048828125,208.2590484619141,52.41600036621094,0.0038775454212449656,0.008873854417067228,0.0017473192694630324,0.0013101397465278275,0.01786550436031553,1.1100705356037628,0.5857412613160778,13.448135378219737,0.984886482540715,0.86088340057992,2.3843116760253906,-0.8404998779296875,-27.28997802734375,-0.2998352050780966,1.5219993591308594,0.11968803405761719,0.3605003356933594,1.4100341796875,0.272491455078125,0.9200019836425781
26,2017-02-09,31.210559844970703,41.06800079345703,809.5599975585938,209.49462890625,53.84000015258789,0.00722611889121505,0.0020129181561270304,0.0014597004733587493,0.005932901612012653,0.027167272901938322,1.1634827774444447,0.5429296365598304,13.35309787469072,1.0564038118537502,1.107225663504179,2.594144821166992,-0.8894996643066406,-22.59002685546875,1.153793334960966,3.338001251220703,0.22391319274902344,0.08250045776367188,1.17999267578125,1.235580444335909,1.4239997863769531
27,2017-02-10,31.139841079711918,41.37300109863281,813.6699829101562,210.3213348388672,53.84600067138672,-0.002265860196358549,0.007426714212598773,0.005076813780272138,0.003946191541679855,0.00011145094319875426,1.1670495863228063,0.5339505085789356,13.170142354656006,1.097039299900554,1.300840572856517,2.5210781097412145,-0.4155006408691406,-9.6400146484375,2.3075408935546875,3.256000518798828,-0.07071876525878551,0.30500030517578125,4.1099853515625,0.8267059326171875,0.006000518798828125
28,2017-02-13,31.415607452392575,41.82649993896485,819.239990234375,211.4659881591797,56.119998931884766,0.008855741170121778,0.010961226604057517,0.006845536201663949,0.0054424023182881864,0.04223151640129941,1.1499492979597021,0.5506654175031203,12.86856490399798,1.3894269011871794,1.840820035916614,2.871942520141598,0.30749893188477273,16.91998291015625,4.742202758789034,5.993999481201165,0.27576637268065696,0.45349884033203836,5.57000732421875,1.1446533203125,2.273998260498047
29,2017-02-14,31.823362350463867,41.81949996948242,820.4500122070312,212.31088256835935,56.19599914550781,0.012979373347760559,-0.00016735728527716986,0.0014770055015380645,0.003995415132875602,0.0013542447446459605,1.1749957166373521,0.5502195421769469,11.085782390314915,1.7599681005580983,2.1983368038462414,3.3454017639160156,0.6455001831054688,23.6600341796875,5.605285644531278,5.80999755859375,0.4077548980712926,-0.00699996948242898,1.21002197265625,0.8448944091796591,0.07600021362304688
30,2017-02-15,31.938861846923828,42.1349983215332,818.97998046875,213.41921997070312,55.95199966430664,0.003629393248519408,0.007544288006336997,-0.0017917383343402093,0.005220351349568331,-0.004341936880050579,1.1637631047530044,0.5675222222498821,9.430901503189924,2.185956014135257,2.3934202879724644,1.7242965698242188,0.5174980163574219,23.28497314453125,6.631866455078125,6.104000091552727,0.11549949645996094,0.31549835205078125,-1.47003173828125,1.1083374023437784,-0.24399948120117188
31,2017-02-16,31.90114021301269,42.20700073242188,824.1599731445312,213.23751831054688,53.790000915527344,-0.0011810575496374875,0.0017088504510960334,0.006324931987734761,-0.0008513837703145732,-0.03864024095207619,1.0956008554187064,0.6026504541237454,9.536843991637301,2.4509817909471447,2.364700905485115,1.7382068634033203,0.20949935913086648,25.62994384765625,6.313919067382784,3.479999542236328,-0.037721633911136365,0.07200241088867898,5.17999267578125,-0.18170166015625,-2.161998748779297
32,2017-02-17,31.98834991455078,42.25350189208984,828.0700073242188,213.5736541748047,54.44599914550781,0.002733748729849994,0.0011017404426045818,0.004744266049185875,0.0015763448520738077,0.012195542272078752,0.9563524330678265,0.6465907115940583,10.688028986921731,2.581038788598915,2.300573422105486,1.6963424682617188,1.7435035705566335,26.58001708984375,5.2237396240234375,4.180000305175781,0.08720970153808949,0.04650115966795454,3.9100341796875,0.3361358642578125,0.6559982299804688
33,2017-02-21,32.219329833984375,42.821998596191406,831.6599731445312,214.84555053710935,55.47800064086914,0.007220751306353801,0.01345442812180253,0.004335340959773282,0.005955305523141163,0.01895458824446017,0.7100081760240631,0.7402699240668638,11.355368421913306,2.748464537331085,2.276563493922283,1.6433696746826136,2.4399986267089844,30.3199462890625,6.868148803710909,3.923999786376953,0.23097991943359375,0.5684967041015696,3.5899658203125,1.271896362304659,1.0320014953613281
34,2017-02-22,32.31595993041992,42.78049850463867,830.760009765625,214.6547698974609,54.70199966430664,0.002999134275400772,-0.0009691301880624392,-0.0010821290046020282,-0.0008879897171316653,-0.013987544028233101,0.708817698345616,0.8109781198627575,11.17506688963023,2.767406485051429,2.078963581085041,1.4490013122558594,2.155498504638672,23.7900390625,6.668212890624943,3.2060012817382812,0.09663009643554688,-0.041500091552734375,-0.89996337890625,-0.1907806396484375,-0.7760009765625
35,2017-02-23,32.179256439208984,42.609500885009766,831.3300170898438,214.8000946044922,51.198001861572266,-0.004230216014169952,-0.003997092731641838,0.0006861275428744484,0.0006770159689473143,-0.06405611904935082,0.6526650888206111,0.8481011948303913,10.837102377742694,2.6930249446615013,1.9821282610304165,1.1926097869873047,1.6240005493164062,22.95001220703125,6.541046142578097,-1.2179985046386719,-0.1367034912109375,-0.17099761962890625,0.57000732421875,0.14532470703127842,-3.503997802734375
36,2017-02-24,32.20989227294922,42.262001037597656,828.6400146484375,215.0726776123047,51.400001525878906,0.0009520367196211854,-0.008155454539350404,-0.0032357816824933883,0.0012690078573494024,0.003945459919564964,0.579100354602825,0.7909069254961607,10.1442405482828,2.6916557112751587,1.851435963661338,0.9993324279785156,1.194000244140625,19.08001708984375,5.5780487060546875,-2.4399986267089844,0.030635833740234375,-0.3474998474121094,-2.69000244140625,0.2725830078125,0.20199966430664062
37,2017-02-27,32.273536682128906,42.43199920654297,829.280029296875,215.40875244140625,49.24599838256836,0.0019759274151045503,0.004022482721395049,0.0007723675385251649,0.0015626105223247588,-0.04190667469583731,0.5165454583902432,0.6925646099206866,8.974489697558328,2.5764502519988284,2.1415839455836627,1.1336956024169886,1.0589981079101562,15.61004638671875,5.0874176025390625,-4.600002288818359,0.0636444091796875,0.1699981689453125,0.6400146484375,0.3360748291015625,-2.154003143310547
38,2017-02-28,32.28767395019531,42.25199890136719,823.2100219726562,214.8273468017578,49.99800109863281,0.00043804520730561514,-0.004242088719402681,-0.00731961112022117,-0.0026990808546955014,0.015270331412970961,0.4674017733188498,0.5821292164030397,7.940427415382904,2.28950696925624,2.286273676279906,0.8720664978027379,0.42549896240233664,3.97003173828125,3.361358642578125,-6.121997833251953,0.01413726806640625,-0.18000030517578125,-6.07000732421875,-0.5814056396484375,0.7520027160644531
39,2017-03-01,32.9476203918457,42.65399932861328,835.239990234375,217.83444213867188,50.00400161743164,0.02043957835638377,0.009514352875576781,0.014613486158600697,0.01399773065060006,0.00012001517394644168,0.482585381491897,0.5120202019866323,7.4518171871054095,2.1998609898164636,2.456621072371607,1.124258041381836,0.8344993591308594,14.78997802734375,5.523559570312528,-6.191997528076172,0.6599464416503906,0.40200042724609375,12.02996826171875,3.0070953369140625,0.006000518798828125
40,2017-03-02,32.75199508666992,42.445499420166016,830.6300048828125,216.4626007080078,50.09600067138672,-0.005937463854724934,-0.00488816785598345,-0.005519354204135851,-0.006297633272293823,0.00183983383287889,0.4668165241962349,0.40302423455382247,6.2066028465398375,1.9596216297711482,2.593425874904311,0.8131332397460938,0.3105010986328125,11.6500244140625,3.0433807373046875,-5.855998992919922,-0.19562530517578125,-0.20849990844726562,-4.6099853515625,-1.3718414306640625,0.09199905395507812
41,2017-03-03,32.94525909423828,42.49399948120117,829.0800170898438,216.59886169433597,50.31399917602539,0.0059008315999355965,0.001142643194159465,-0.0018660387703998138,0.0006294897404099942,0.004351614933668424,0.4291867691342576,0.31041499378872883,5.101840835184447,1.7169749771540928,2.6787212820045023,1.0441188812255895,0.28699874877928977,4.9200439453125,3.361343383789091,-3.476001739501953,0.19326400756835938,0.04850006103515625,-1.54998779296875,0.13626098632815342,0.21799850463867188
42,2017-03-06,32.84156036376953,42.33050155639648,827.780029296875,215.95384216308597,50.242000579833984,-0.0031476070706296655,-0.003847553226356659,-0.0015679883318522325,-0.0029779451572569116,-0.001430985359353265,0.38875163987312894,0.2709151298714051,4.559223275733561,1.489042829626209,2.573785685411552,0.85321044921875,0.07699966430664062,-0.28997802734375,2.3801879882812784,-4.203998565673828,-0.10369873046875,-0.1634979248046946,-1.29998779296875,-0.64501953125,-0.07199859619140625
43,2017-03-07,32.88399124145508,42.30099868774414,831.9099731445312,215.308837890625,49.71799850463867,0.0012919872629546525,-0.0006969647787666844,0.00498918033956941,-0.0029867691447409417,-0.010429562301419115,0.3857020122215841,0.2179416046193912,4.147276974831424,1.2852556196493348,2.408399208919189,0.6646614074707031,-0.5209999084472656,0.25,0.4632873535156534,-5.760002136230469,0.042430877685546875,-0.029502868652336645,4.12994384765625,-0.6450042724609659,-0.5240020751953125
44,2017-03-08,32.76142120361328,42.525001525878906,835.3699951171875,214.9091339111328,49.374000549316406,-0.0037273467488119216,0.005295450345943475,0.004159130295767088,-0.0018564216100374065,-0.006918982373962046,0.3714509668891057,0.2020906591449073,3.474368003889635,1.189699284135194,2.188453054787097,0.4454612731933594,-0.2554969787597656,4.6099853515625,0.2543640136719034,-5.327999114990234,-0.12257003784179688,0.22400283813476562,3.46002197265625,-0.3997039794921875,-0.3439979553222656
45,2017-03-09,32.68599319458008,42.650001525878906,838.6799926757812,215.18167114257807,48.97999954223633,-0.0023023423973097534,0.002939447278418772,0.003962313200068124,0.0012681509924001855,-0.007979928762032129,0.33751627689234653,0.19484260221960764,3.813708755574141,1.0410021943059113,2.166740718412585,0.5067367553710938,0.040500640869140625,7.3499755859375,0.38157653808588066,-2.2180023193359375,-0.07542800903320312,0.125,3.30999755859375,0.27253723144525566,-0.3940010070800781
46,2017-03-10,32.79441452026367,42.62300109863281,843.25,215.93569946289065,48.73799896240234,0.003317057708424498,-0.0006330697838242694,0.005449047746612257,0.0035041475247814535,-0.004940804044420433,0.30707080535729886,0.18565750235040374,4.955282587435785,0.9071272642230657,2.0176473302107785,0.5845222473144531,0.36100006103515625,14.6099853515625,0.8630218505859659,-2.6620025634765696,0.10842132568359375,-0.02700042724609375,4.57000732421875,0.7540283203125853,-0.24200057983399148
47,2017-03-13,32.80855941772461,42.72949981689453,845.5399780273438,216.0447235107422,49.23400115966797,0.0004313203229227014,0.002498620827174447,0.0027156573108138016,0.0005048912621798962,0.010176909348458496,0.29417671393404965,0.17516165778917417,6.145709678913526,0.8912857578043872,1.4981641888339987,0.5350227355957031,0.2975006103515625,16.25994873046875,0.6359710693359375,-0.011997222900390625,0.0141448974609375,0.10649871826171875,2.28997802734375,0.10902404785153408,0.4960021972656321
48,2017-03-14,32.75906753540039,42.62649917602539,845.6199951171875,215.21798706054688,51.59999847412109,-0.0015085051950645134,-0.002410527652102701,9.463430697920217e-05,-0.0038266912367068695,0.048056165631960024,0.2824947174139408,0.1608717934041672,6.973798192922765,0.8552615743370083,0.8935617491060499,0.4713935852050781,0.3745002746582031,22.40997314453125,0.3906402587890625,1.6019973754882741,-0.04949188232421875,-0.10300064086914062,0.08001708984375,-0.8267364501953125,2.365997314453118
49,2017-03-15,33.10553741455078,42.64849853515625,847.2000122070312,217.0803680419922,51.14599990844727,0.010576304675827153,0.0005160958454508702,0.001868471770969382,0.008653463434361353,-0.008798422075564694,0.2714732041089078,0.1633199266265028,7.757672885585239,0.8906604608138495,0.8883369456860923,0.15791702270507812,-0.00550079345703125,11.96002197265625,-0.7540740966796875,1.141998291015632,0.3464698791503906,0.021999359130859375,1.58001708984375,1.8623809814453125,-0.4539985656738139
50,2017-03-16,33.15974807739258,42.67100143432617,848.780029296875,216.6533660888672,52.40999984741211,0.00163751043104865,0.0005276363750852386,0.001864987095228754,-0.0019670224303397488,0.02471356393906521,0.25267486465280115,0.1541607297317123,8.314546118413354,0.8853302167298003,1.0385306969918713,0.40775299072265625,0.22550201416015625,18.1500244140625,0.190765380859375,2.3139991760253906,0.054210662841796875,0.022502899169921875,1.58001708984375,-0.427001953125,1.2639999389648366
51,2017-03-17,32.994754791259766,42.615501403808594,852.1199951171875,216.2729034423828,52.29999923706055,-0.004975709880175483,-0.001300649824284017,0.003935019327774736,-0.0017560892468585498,-0.002098847751799693,0.2100440521602302,0.15323086388103183,8.993357838050965,0.8741140929732415,1.1634317192727046,0.049495697021484375,0.12150192260742188,23.03997802734375,-0.3259582519531534,1.9860000610351562,-0.1649932861328125,-0.055500030517578125,3.3399658203125,-0.380462646484375,-0.1100006103515625
52,2017-03-20,33.34123229980469,42.8484992980957,848.4000244140625,216.03570556640625,52.38399887084961,0.010500987527772176,0.005467444629579932,-0.004365547956204696,-0.0010967526315184273,0.001606111568153601,0.18507850221310684,0.14975277362207218,8.259570991354465,0.8041336856948387,1.284743001487036,0.49967193603515625,0.5179977416992259,20.6199951171875,0.08186340332028408,2.141998291015625,0.3464775085449219,0.23299789428710938,-3.719970703125,-0.2371978759765625,0.0839996337890625
53,2017-03-21,32.95940017700195,42.15999984741211,830.4600219726562,213.26187133789065,50.13600158691406,-0.011452249855953056,-0.01606822787173301,-0.021145688266329676,-0.012839702683605458,-0.042913815905461616,0.1852749706190826,0.18564423732605156,8.563406193950941,0.9615017760786265,1.2815630407091958,0.075408935546875,-0.14099884033203125,-1.449951171875,-2.0469665527343466,0.4180030822753906,-0.3818321228027344,-0.6884994506835938,-17.94000244140625,-2.7738342285155966,-2.247997283935547
54,2017-03-22,33.3317985534668,42.40299987792969,829.5900268554688,213.7637176513672,51.00199890136719,0.01129870005112199,0.00576375786046146,-0.0010476062593849367,0.0023531928625037946,0.017272963280724696,0.20954167205144097,0.1877800668974205,8.65154027311335,1.0776236234871417,1.2837403028894818,0.5703773498535156,-0.12200164794921875,-5.77996826171875,-1.145416259765625,1.6279983520507812,0.37239837646484375,0.24300003051757812,-0.8699951171875,0.5018463134765341,0.865997314453125
55,2017-03-23,33.21394729614258,42.36899948120117,817.5800170898438,213.5355987548828,50.95600128173828,-0.0035357005153855425,-0.0008018394176448895,-0.014477042125432105,-0.001067154421670491,-0.0009018787620042046,0.22057570099272789,0.19326850271101984,10.140488888233946,1.1639116254878632,1.2864605268249192,0.5279541015625,-0.2810020446777344,-21.0999755859375,-1.6460723876952557,1.9760017395019531,-0.11785125732421875,-0.034000396728515625,-12.010009765625,-0.228118896484375,-0.04599761962890625
56,2017-03-24,33.14796447753906,42.28049850463867,814.4299926757812,213.3805084228516,52.63199996948242,-0.0019865997261692137,-0.002088814407849471,-0.0038528637542719624,-0.0007262973149936292,0.03289109517203803,0.22158124518370173,0.19776378447516582,11.749816836240624,1.263272350582014,1.3914314793245819,0.3535499572753906,-0.3425025939941406,-28.82000732421875,-2.5551910400390625,3.8940010070800852,-0.06598281860351562,-0.0885009765625,-3.1500244140625,-0.15509033203122158,1.6759986877441406
57,2017-03-27,33.204524993896484,42.34099960327149,819.510009765625,213.1615295410156,54.04399871826172,0.0017063043613356754,0.0014309457261054703,0.006237512291453751,-0.0010262365735957957,0.02682776162026923,0.22561025699820758,0.1944271264944517,12.658614849776571,1.3726297097944022,1.6064712551215137,0.395965576171875,-0.38850021362303977,-26.02996826171875,-2.883193969726591,4.80999755859375,0.056560516357421875,0.060501098632819605,5.08001708984375,-0.21897888183599434,1.4119987487792969
58,2017-03-28,33.89275360107422,42.79999923706055,820.9199829101562,214.71267700195312,55.4900016784668,0.020726952344725325,0.010840547887149832,0.0017205075322197505,0.007276864002043304,0.026756032020192944,0.31218756045278967,0.20682738963356928,13.362082164467513,1.3749742247430092,1.9130397899533123,1.1336860656738281,0.17350006103515625,-24.70001220703125,-0.50531005859375,3.8900032043457102,0.6882286071777344,0.4589996337890554,1.40997314453125,1.5511474609375284,1.4460029602050781
59,2017-03-29,33.96817779541016,43.71599960327149,831.4099731445312,214.91336059570312,55.47600173950195,0.002225378180354065,0.021401878096712235,0.012778334615741738,0.0009346611320399933,-0.00025229660373715657,0.3650028697843529,0.37359423820314863,13.385425179340992,1.3743725403856368,2.037573279301934,0.8626403808593821,1.0675010681152415,-15.7900390625,-2.1670074462890625,4.33000183105468,0.0754241943359446,0.9160003662109446,10.489990234375,0.20068359375,-0.01399993896484375
60,2017-03-30,33.92338943481445,43.81700134277344,831.5,215.5977020263672,55.58399963378906,-0.001318538806098779,0.0023104067256507488,0.00010828214524338797,0.003184266574991934,0.0019467497819007917,0.3940669290536357,0.489857922844321,13.218881640682763,1.3595192797956448,2.024293361131399,0.763641357421875,1.1459999084472656,-17.280029296875,-1.0556640625,3.173999786376953,-0.04478836059571023,0.10100173950194602,0.09002685546875,0.6843414306640625,0.10799789428710938
61,2017-03-31,33.85976028442383,44.32699966430664,829.5599975585938,215.09591674804688,55.65999984741211,-0.0018756719611668915,0.011639279409916048,-0.0023331358285102466,-0.00232741478041798,0.0013673037946848599,0.3990449709900843,0.6523263674712462,12.878199958156978,1.3252395299475943,1.965012267178601,0.8650054931640625,1.7114982604980469,-22.55999755859375,-1.1769866943359375,3.3600006103515625,-0.063629150390625,0.5099983215332031,-1.94000244140625,-0.5017852783203125,0.07600021362304688
62,2017-04-03,33.86917495727539,44.57550048828125,838.5499877929688,214.7218170166016,59.70399856567383,0.0002780490107572309,0.005606082655188249,0.010837058513950337,-0.0017392228411452493,0.07265538500445645,0.3831463002988201,0.797348618819275,12.493453851080433,1.322885091264336,2.629056412514419,0.5279426574707031,1.7270011901855469,-9.85003662109375,-1.313888549804659,7.319999694824219,0.0094146728515625,0.24850082397460938,8.989990234375,-0.3740997314452841,4.043998718261719
